nGene	nUMI	orig.ident	hash_maxID	hash_secondID	hash_margin	hto_classification	hto_classification_global	hash_ID
2410	6388	SeuratProject	Antibody6	Antibody8	0.830311802977459	Antibody6	Singlet	Antibody6
2224	9957	SeuratProject	Antibody6	Antibody8	2.77584070501518	Antibody6	Singlet	Antibody6
5159	19345	SeuratProject	Antibody6	Antibody8	2.15465147973821	Antibody6	Singlet	Antibody6
5587	19825	SeuratProject	Antibody7	Antibody8	1.61037452692594	Antibody7	Singlet	Antibody7
4928	21140	SeuratProject	Antibody6	Antibody8	1.83950601097741	Antibody6	Singlet	Antibody6
2786	10470	SeuratProject	Antibody8	Antibody7	1.70110961118555	Antibody8	Singlet	Antibody8
2225	7570	SeuratProject	Antibody8	Antibody6	1.1405593986642	Antibody8	Singlet	Antibody8
5244	22998	SeuratProject	Antibody6	Antibody8	2.35517392674181	Antibody6	Singlet	Antibody6
3364	8824	SeuratProject	Antibody6	Antibody7	0.253548547003098	Antibody6	Singlet	Antibody6
2663	9813	SeuratProject	Antibody8	Antibody7	1.16175237174722	Antibody8	Singlet	Antibody8
2740	7724	SeuratProject	Antibody6	Antibody8	1.96057204436972	Antibody6	Singlet	Antibody6
3071	12381	SeuratProject	Antibody8	Antibody7	1.4734755266502	Antibody8	Singlet	Antibody8
3194	13181	SeuratProject	Antibody7	Antibody8	2.07355174433776	Antibody7	Singlet	Antibody7
2567	7723	SeuratProject	Antibody8	Antibody7	1.25117083231425	Antibody8	Singlet	Antibody8
5668	29045	SeuratProject	Antibody6	Antibody8	0.971065877929739	Antibody6	Singlet	Antibody6
4184	21387	SeuratProject	Antibody7	Antibody8	1.32845753870792	Antibody7	Singlet	Antibody7
4322	20646	SeuratProject	Antibody8	Antibody7	2.06839589362682	Antibody8	Singlet	Antibody8
3166	10643	SeuratProject	Antibody7	Antibody8	1.87718178108596	Antibody7	Singlet	Antibody7
2957	10925	SeuratProject	Antibody7	Antibody8	1.28954728571337	Antibody7	Singlet	Antibody7
4821	24753	SeuratProject	Antibody6	Antibody7	2.05816047096798	Antibody6	Singlet	Antibody6
2878	8438	SeuratProject	Antibody6	Antibody8	0.802005140758012	Antibody6	Singlet	Antibody6
3109	14866	SeuratProject	Antibody7	Antibody6	1.82825301664714	Antibody7	Singlet	Antibody7
2301	7620	SeuratProject	Antibody6	Antibody8	0.489697013884505	Antibody6	Singlet	Antibody6
2643	7044	SeuratProject	Antibody6	Antibody8	0.965027324164045	Antibody6	Singlet	Antibody6
3388	11321	SeuratProject	Antibody8	Antibody7	0.115138836578553	Antibody8	Singlet	Antibody8
2663	7311	SeuratProject	Antibody6	Antibody8	0.759297331149859	Antibody6	Singlet	Antibody6
3795	12168	SeuratProject	Antibody6	Antibody8	1.84477771968784	Antibody6	Singlet	Antibody6
3244	7070	SeuratProject	Antibody6	Antibody8	0.576295701641327	Antibody6	Singlet	Antibody6
4272	30888	SeuratProject	Antibody6	Antibody8	2.15798559336104	Antibody6	Singlet	Antibody6
4614	21428	SeuratProject	Antibody7	Antibody8	2.68271316877623	Antibody7	Singlet	Antibody7
3157	9117	SeuratProject	Antibody6	Antibody8	0.935152428733876	Antibody6	Singlet	Antibody6
5001	29296	SeuratProject	Antibody7	Antibody8	2.55368469955617	Antibody7	Singlet	Antibody7
6684	57346	SeuratProject	Antibody8	Antibody7	3.55095349192308	Antibody8	Singlet	Antibody8
2667	11906	SeuratProject	Antibody6	Antibody8	1.11822699166251	Antibody6	Singlet	Antibody6
3153	11447	SeuratProject	Antibody6	Antibody8	1.36318785108746	Antibody6	Singlet	Antibody6
3904	18090	SeuratProject	Antibody6	Antibody8	2.27349842503177	Antibody6	Singlet	Antibody6
5689	42387	SeuratProject	Antibody8	Antibody6	2.89345317387026	Antibody8	Singlet	Antibody8
2923	9620	SeuratProject	Antibody6	Antibody8	0.754518042742819	Antibody6	Singlet	Antibody6
2539	7754	SeuratProject	Antibody6	Antibody8	1.69800590030537	Antibody6	Singlet	Antibody6
2866	8941	SeuratProject	Antibody7	Antibody8	1.5804745010727	Antibody7	Singlet	Antibody7
4399	20000	SeuratProject	Antibody7	Antibody8	1.36509058735577	Antibody7	Singlet	Antibody7
4885	21536	SeuratProject	Antibody7	Antibody8	1.35223889186351	Antibody7	Singlet	Antibody7
7502	46689	SeuratProject	Antibody8	Antibody6	2.98854626273362	Antibody8	Singlet	Antibody8
2489	6755	SeuratProject	Antibody7	Antibody8	0.943579643066326	Antibody7	Singlet	Antibody7
5784	37844	SeuratProject	Antibody7	Antibody8	1.79207931718603	Antibody7	Singlet	Antibody7
3285	10541	SeuratProject	Antibody7	Antibody8	1.43660106066025	Antibody7	Singlet	Antibody7
5158	29083	SeuratProject	Antibody7	Antibody8	1.59217059181789	Antibody7	Singlet	Antibody7
2769	11777	SeuratProject	Antibody7	Antibody8	0.978985000471123	Antibody7	Singlet	Antibody7
3286	15801	SeuratProject	Antibody6	Antibody8	2.31140535074032	Antibody6	Singlet	Antibody6
2417	9416	SeuratProject	Antibody6	Antibody8	2.58137847906584	Antibody6	Singlet	Antibody6
2450	7912	SeuratProject	Antibody6	Antibody8	1.8173673620879	Antibody6	Singlet	Antibody6
3179	12305	SeuratProject	Antibody6	Antibody8	1.10674437892543	Antibody6	Singlet	Antibody6
3784	12080	SeuratProject	Antibody6	Antibody8	1.75548441219114	Antibody6	Singlet	Antibody6
2618	7984	SeuratProject	Antibody6	Antibody8	1.67042865392926	Antibody6	Singlet	Antibody6
3075	10866	SeuratProject	Antibody8	Antibody7	0.343319587954806	Antibody8	Singlet	Antibody8
3059	10813	SeuratProject	Antibody7	Antibody8	1.55032673499755	Antibody7	Singlet	Antibody7
5177	24807	SeuratProject	Antibody7	Antibody8	2.17030814311707	Antibody7	Singlet	Antibody7
3539	17665	SeuratProject	Antibody8	Antibody7	1.10649866155181	Antibody8	Singlet	Antibody8
3800	14510	SeuratProject	Antibody6	Antibody8	0.714751680608217	Antibody6	Singlet	Antibody6
2736	8342	SeuratProject	Antibody6	Antibody8	0.546993128273629	Antibody6	Singlet	Antibody6
2510	8528	SeuratProject	Antibody6	Antibody8	1.59808176520094	Antibody6	Singlet	Antibody6
5991	46057	SeuratProject	Antibody7	Antibody8	2.5450418601133	Antibody7	Singlet	Antibody7
4463	23105	SeuratProject	Antibody8	Antibody6	2.20907345990883	Antibody8	Singlet	Antibody8
4701	33324	SeuratProject	Antibody8	Antibody7	2.446531595552	Antibody8	Singlet	Antibody8
4339	18416	SeuratProject	Antibody7	Antibody8	3.05128849738762	Antibody7	Singlet	Antibody7
3751	17244	SeuratProject	Antibody8	Antibody6	1.68976163280051	Antibody8	Singlet	Antibody8
4044	13896	SeuratProject	Antibody7	Antibody8	1.57149770387413	Antibody7	Singlet	Antibody7
3841	17765	SeuratProject	Antibody7	Antibody8	1.44391415844638	Antibody7	Singlet	Antibody7
4867	22022	SeuratProject	Antibody6	Antibody8	1.05134458215589	Antibody6	Singlet	Antibody6
2870	9691	SeuratProject	Antibody6	Antibody8	1.50641592038306	Antibody6	Singlet	Antibody6
2298	9703	SeuratProject	Antibody7	Antibody8	3.12115665235441	Antibody7	Singlet	Antibody7
3552	15970	SeuratProject	Antibody6	Antibody8	1.61347874416858	Antibody6	Singlet	Antibody6
6774	50573	SeuratProject	Antibody6	Antibody8	2.19743403512323	Antibody6	Singlet	Antibody6
4274	16234	SeuratProject	Antibody7	Antibody8	1.87065246109935	Antibody7	Singlet	Antibody7
5435	28066	SeuratProject	Antibody6	Antibody8	2.19102227214458	Antibody6	Singlet	Antibody6
3199	13972	SeuratProject	Antibody7	Antibody8	1.573290236253	Antibody7	Singlet	Antibody7
5467	25816	SeuratProject	Antibody8	Antibody7	2.17707311815438	Antibody8	Singlet	Antibody8
2475	9020	SeuratProject	Antibody6	Antibody8	0.771657819767225	Antibody6	Singlet	Antibody6
4444	22068	SeuratProject	Antibody6	Antibody8	1.58559254948366	Antibody6	Singlet	Antibody6
2716	7046	SeuratProject	Antibody8	Antibody6	0.800661946694133	Antibody8	Singlet	Antibody8
3491	10683	SeuratProject	Antibody7	Antibody8	1.07062211160251	Antibody7	Singlet	Antibody7
4345	20418	SeuratProject	Antibody8	Antibody6	2.28596754800981	Antibody8	Singlet	Antibody8
2430	8848	SeuratProject	Antibody7	Antibody8	2.10018999587018	Antibody7	Singlet	Antibody7
3141	9490	SeuratProject	Antibody7	Antibody8	1.54856993278973	Antibody7	Singlet	Antibody7
3980	17978	SeuratProject	Antibody8	Antibody7	1.36285626234979	Antibody8	Singlet	Antibody8
2139	6567	SeuratProject	Antibody6	Antibody8	1.57625548856039	Antibody6	Singlet	Antibody6
3181	15429	SeuratProject	Antibody7	Antibody8	1.60270929361076	Antibody7	Singlet	Antibody7
4271	21943	SeuratProject	Antibody8	Antibody6	1.95665504796462	Antibody8	Singlet	Antibody8
2871	13786	SeuratProject	Antibody6	Antibody8	1.78399674320973	Antibody6	Singlet	Antibody6
2419	7918	SeuratProject	Antibody8	Antibody6	1.88514815066262	Antibody8	Singlet	Antibody8
4110	17487	SeuratProject	Antibody8	Antibody7	1.7724527103302	Antibody8	Singlet	Antibody8
5610	30391	SeuratProject	Antibody7	Antibody8	2.34276560428166	Antibody7	Singlet	Antibody7
2779	10146	SeuratProject	Antibody7	Antibody8	1.75795642552047	Antibody7	Singlet	Antibody7
2454	12261	SeuratProject	Antibody7	Antibody8	2.3693958325706	Antibody7	Singlet	Antibody7
3752	20880	SeuratProject	Antibody7	Antibody8	2.13769846537898	Antibody7	Singlet	Antibody7
2402	8892	SeuratProject	Antibody8	Antibody7	0.391043738290087	Antibody8	Singlet	Antibody8
5647	29883	SeuratProject	Antibody7	Antibody6	0.915937025834324	Antibody7	Singlet	Antibody7
3493	18959	SeuratProject	Antibody6	Antibody8	1.80956824847041	Antibody6	Singlet	Antibody6
3229	8717	SeuratProject	Antibody7	Antibody8	1.04465873325453	Antibody7	Singlet	Antibody7
4437	18621	SeuratProject	Antibody8	Antibody7	1.2138685677099	Antibody8	Singlet	Antibody8
3456	17212	SeuratProject	Antibody7	Antibody8	1.44649949374728	Antibody7	Singlet	Antibody7
2885	12834	SeuratProject	Antibody6	Antibody8	0.882901002822158	Antibody6	Singlet	Antibody6
4527	24054	SeuratProject	Antibody7	Antibody8	2.26011589743353	Antibody7	Singlet	Antibody7
2565	7734	SeuratProject	Antibody8	Antibody7	1.45465481875671	Antibody8	Singlet	Antibody8
4086	26729	SeuratProject	Antibody6	Antibody8	1.53698402890858	Antibody6	Singlet	Antibody6
4592	32285	SeuratProject	Antibody6	Antibody8	1.64171025572304	Antibody6	Singlet	Antibody6
3407	15193	SeuratProject	Antibody6	Antibody8	1.36168835609368	Antibody6	Singlet	Antibody6
2426	12641	SeuratProject	Antibody7	Antibody8	0.949561536273073	Antibody7	Singlet	Antibody7
3479	13572	SeuratProject	Antibody8	Antibody7	0.0273880347660487	Antibody8	Singlet	Antibody8
3605	14658	SeuratProject	Antibody6	Antibody8	1.92874429040902	Antibody6	Singlet	Antibody6
3250	11170	SeuratProject	Antibody6	Antibody7	1.70043327841041	Antibody6	Singlet	Antibody6
4347	27282	SeuratProject	Antibody6	Antibody8	1.94773826222492	Antibody6	Singlet	Antibody6
2646	8009	SeuratProject	Antibody6	Antibody8	0.888917623923687	Antibody6	Singlet	Antibody6
2744	6875	SeuratProject	Antibody6	Antibody7	0.297856513032913	Antibody6	Singlet	Antibody6
3167	11694	SeuratProject	Antibody6	Antibody8	1.51715542542009	Antibody6	Singlet	Antibody6
2986	14317	SeuratProject	Antibody6	Antibody8	2.11838745299191	Antibody6	Singlet	Antibody6
3404	14366	SeuratProject	Antibody7	Antibody6	1.59500389278897	Antibody7	Singlet	Antibody7
2344	10960	SeuratProject	Antibody7	Antibody8	0.702050292196002	Antibody7	Singlet	Antibody7
3207	11154	SeuratProject	Antibody7	Antibody8	1.32949083967113	Antibody7	Singlet	Antibody7
3551	15837	SeuratProject	Antibody7	Antibody8	1.53387166905808	Antibody7	Singlet	Antibody7
4628	24705	SeuratProject	Antibody6	Antibody8	1.11794521585868	Antibody6	Singlet	Antibody6
2795	9628	SeuratProject	Antibody8	Antibody6	1.71855166659214	Antibody8	Singlet	Antibody8
2517	7000	SeuratProject	Antibody8	Antibody6	0.973585405628165	Antibody8	Singlet	Antibody8
7219	50111	SeuratProject	Antibody6	Antibody7	3.18906272682973	Antibody6	Singlet	Antibody6
3597	14755	SeuratProject	Antibody6	Antibody8	1.41107751208593	Antibody6	Singlet	Antibody6
3151	19946	SeuratProject	Antibody6	Antibody7	0.641856861048278	Antibody6	Singlet	Antibody6
3747	13487	SeuratProject	Antibody6	Antibody8	1.12643622934881	Antibody6	Singlet	Antibody6
2255	7096	SeuratProject	Antibody8	Antibody6	1.58492701119127	Antibody8	Singlet	Antibody8
2492	6655	SeuratProject	Antibody6	Antibody7	0.732474756003088	Antibody6	Singlet	Antibody6
3328	9345	SeuratProject	Antibody8	Antibody6	1.50126960265105	Antibody8	Singlet	Antibody8
3515	17125	SeuratProject	Antibody6	Antibody7	2.07471557050063	Antibody6	Singlet	Antibody6
2469	9566	SeuratProject	Antibody6	Antibody8	1.15771142814266	Antibody6	Singlet	Antibody6
3398	9514	SeuratProject	Antibody6	Antibody8	1.14714863220738	Antibody6	Singlet	Antibody6
8455	91931	SeuratProject	Antibody7	Antibody8	3.1077653888674	Antibody7	Singlet	Antibody7
4678	33740	SeuratProject	Antibody8	Antibody6	2.74552549227952	Antibody8	Singlet	Antibody8
4050	15899	SeuratProject	Antibody7	Antibody8	1.439441382707	Antibody7	Singlet	Antibody7
2466	8396	SeuratProject	Antibody6	Antibody8	1.27492978434011	Antibody6	Singlet	Antibody6
4791	16797	SeuratProject	Antibody7	Antibody8	0.833265793381482	Antibody7	Singlet	Antibody7
2321	9336	SeuratProject	Antibody6	Antibody8	1.18566423195892	Antibody6	Singlet	Antibody6
5173	24311	SeuratProject	Antibody7	Antibody6	2.11467412364369	Antibody7	Singlet	Antibody7
4707	22278	SeuratProject	Antibody8	Antibody7	1.76344806336455	Antibody8	Singlet	Antibody8
4502	22265	SeuratProject	Antibody6	Antibody8	1.90503948490042	Antibody6	Singlet	Antibody6
3022	9666	SeuratProject	Antibody6	Antibody8	1.24546486956863	Antibody6	Singlet	Antibody6
2511	7496	SeuratProject	Antibody7	Antibody6	1.18349893084249	Antibody7	Singlet	Antibody7
4054	18798	SeuratProject	Antibody8	Antibody6	2.63019889108798	Antibody8	Singlet	Antibody8
2923	7935	SeuratProject	Antibody7	Antibody8	1.54981659174396	Antibody7	Singlet	Antibody7
2433	9136	SeuratProject	Antibody8	Antibody7	1.83903902743071	Antibody8	Singlet	Antibody8
9194	83564	SeuratProject	Antibody6	Antibody8	3.21837468652654	Antibody6	Singlet	Antibody6
2763	8346	SeuratProject	Antibody6	Antibody8	0.597267709625567	Antibody6	Singlet	Antibody6
3312	9951	SeuratProject	Antibody7	Antibody8	1.21118784152098	Antibody7	Singlet	Antibody7
5197	25502	SeuratProject	Antibody8	Antibody6	2.47056139393982	Antibody8	Singlet	Antibody8
3080	9098	SeuratProject	Antibody6	Antibody8	1.61610188222635	Antibody6	Singlet	Antibody6
6654	48535	SeuratProject	Antibody6	Antibody7	2.6334080486631	Antibody6	Singlet	Antibody6
3437	15703	SeuratProject	Antibody7	Antibody8	2.12862757766111	Antibody7	Singlet	Antibody7
3723	14446	SeuratProject	Antibody7	Antibody8	1.03335152470526	Antibody7	Singlet	Antibody7
3195	12413	SeuratProject	Antibody7	Antibody8	2.03917477444662	Antibody7	Singlet	Antibody7
6700	53789	SeuratProject	Antibody8	Antibody7	2.63288346642197	Antibody8	Singlet	Antibody8
4512	25484	SeuratProject	Antibody6	Antibody8	2.2219049677395	Antibody6	Singlet	Antibody6
6994	44774	SeuratProject	Antibody7	Antibody8	2.58479999021582	Antibody7	Singlet	Antibody7
3640	11956	SeuratProject	Antibody6	Antibody8	1.67266574120945	Antibody6	Singlet	Antibody6
3636	10882	SeuratProject	Antibody8	Antibody7	1.88870022506996	Antibody8	Singlet	Antibody8
3650	17405	SeuratProject	Antibody6	Antibody7	1.37324680890344	Antibody6	Singlet	Antibody6
5755	29943	SeuratProject	Antibody7	Antibody8	2.26252503245772	Antibody7	Singlet	Antibody7
2684	8425	SeuratProject	Antibody7	Antibody8	1.82065699950659	Antibody7	Singlet	Antibody7
4807	25733	SeuratProject	Antibody7	Antibody8	0.895330950268868	Antibody7	Singlet	Antibody7
2249	7992	SeuratProject	Antibody6	Antibody8	0.466877028677701	Antibody6	Singlet	Antibody6
3701	13892	SeuratProject	Antibody7	Antibody8	1.01811191156558	Antibody7	Singlet	Antibody7
3727	17088	SeuratProject	Antibody6	Antibody8	1.29000171528265	Antibody6	Singlet	Antibody6
5074	25928	SeuratProject	Antibody7	Antibody8	2.39787753897615	Antibody7	Singlet	Antibody7
4753	21573	SeuratProject	Antibody6	Antibody8	0.426076491906031	Antibody6	Singlet	Antibody6
4038	15801	SeuratProject	Antibody7	Antibody8	2.03783011379595	Antibody7	Singlet	Antibody7
3165	13457	SeuratProject	Antibody7	Antibody8	1.01937108792344	Antibody7	Singlet	Antibody7
2405	8338	SeuratProject	Antibody8	Antibody6	1.99935593101206	Antibody8	Singlet	Antibody8
2412	7303	SeuratProject	Antibody8	Antibody7	0.585471084731259	Antibody8	Singlet	Antibody8
3871	17201	SeuratProject	Antibody7	Antibody8	1.70002272828665	Antibody7	Singlet	Antibody7
4889	26495	SeuratProject	Antibody7	Antibody8	2.66555046630429	Antibody7	Singlet	Antibody7
4076	25028	SeuratProject	Antibody8	Antibody6	2.77422007329538	Antibody8	Singlet	Antibody8
3795	16707	SeuratProject	Antibody7	Antibody8	1.55989956465981	Antibody7	Singlet	Antibody7
3533	8493	SeuratProject	Antibody7	Antibody8	1.93474708430015	Antibody7	Singlet	Antibody7
6963	51891	SeuratProject	Antibody6	Antibody8	3.32921412806297	Antibody6	Singlet	Antibody6
3673	14827	SeuratProject	Antibody6	Antibody8	2.5454256844002	Antibody6	Singlet	Antibody6
3480	13463	SeuratProject	Antibody6	Antibody7	1.79271334416784	Antibody6	Singlet	Antibody6
3475	18012	SeuratProject	Antibody6	Antibody8	2.48627111066243	Antibody6	Singlet	Antibody6
4303	15195	SeuratProject	Antibody7	Antibody8	1.59839575392426	Antibody7	Singlet	Antibody7
3206	14666	SeuratProject	Antibody8	Antibody7	1.29015086291586	Antibody8	Singlet	Antibody8
2953	10381	SeuratProject	Antibody7	Antibody8	0.99579374678691	Antibody7	Singlet	Antibody7
3309	10794	SeuratProject	Antibody7	Antibody6	0.884162144147789	Antibody7	Singlet	Antibody7
2360	6651	SeuratProject	Antibody7	Antibody6	0.87397332612536	Antibody7	Singlet	Antibody7
4098	15189	SeuratProject	Antibody6	Antibody8	1.29821279803992	Antibody6	Singlet	Antibody6
5400	25271	SeuratProject	Antibody7	Antibody8	1.79861211268442	Antibody7	Singlet	Antibody7
2997	11946	SeuratProject	Antibody8	Antibody7	1.7349471156582	Antibody8	Singlet	Antibody8
1709	6322	SeuratProject	Antibody7	Antibody8	1.82381903494369	Antibody7	Singlet	Antibody7
2735	9174	SeuratProject	Antibody6	Antibody8	0.93940811111741	Antibody6	Singlet	Antibody6
3725	14099	SeuratProject	Antibody8	Antibody6	0.82691074173214	Antibody8	Singlet	Antibody8
2838	6744	SeuratProject	Antibody6	Antibody8	0.846658364519872	Antibody6	Singlet	Antibody6
5423	31437	SeuratProject	Antibody6	Antibody8	2.35259862476748	Antibody6	Singlet	Antibody6
2696	11676	SeuratProject	Antibody6	Antibody8	1.76022270871951	Antibody6	Singlet	Antibody6
3450	14235	SeuratProject	Antibody7	Antibody8	2.49797793769325	Antibody7	Singlet	Antibody7
4274	19481	SeuratProject	Antibody7	Antibody6	0.330553272682078	Antibody7	Singlet	Antibody7
2366	7018	SeuratProject	Antibody8	Antibody7	1.632202091041	Antibody8	Singlet	Antibody8
2919	8570	SeuratProject	Antibody8	Antibody7	1.30626358467473	Antibody8	Singlet	Antibody8
3155	12724	SeuratProject	Antibody8	Antibody7	1.85574508733378	Antibody8	Singlet	Antibody8
4142	17640	SeuratProject	Antibody8	Antibody6	1.87578927414605	Antibody8	Singlet	Antibody8
2242	9301	SeuratProject	Antibody8	Antibody7	2.21158338943608	Antibody8	Singlet	Antibody8
4006	21251	SeuratProject	Antibody8	Antibody6	2.50423494770217	Antibody8	Singlet	Antibody8
2384	6995	SeuratProject	Antibody6	Antibody8	0.983134842548117	Antibody6	Singlet	Antibody6
5257	19106	SeuratProject	Antibody7	Antibody6	1.32004617704984	Antibody7	Singlet	Antibody7
3965	15542	SeuratProject	Antibody6	Antibody8	1.55926226085008	Antibody6	Singlet	Antibody6
3507	10518	SeuratProject	Antibody6	Antibody8	0.592387759368724	Antibody6	Singlet	Antibody6
3916	18646	SeuratProject	Antibody6	Antibody8	1.92550022005722	Antibody6	Singlet	Antibody6
4556	15758	SeuratProject	Antibody8	Antibody7	0.881688386902483	Antibody8	Singlet	Antibody8
4475	27029	SeuratProject	Antibody7	Antibody8	3.05866476647478	Antibody7	Singlet	Antibody7
2399	6804	SeuratProject	Antibody8	Antibody6	1.3009089147834	Antibody8	Singlet	Antibody8
2654	10144	SeuratProject	Antibody7	Antibody8	1.42075384944655	Antibody7	Singlet	Antibody7
2182	7068	SeuratProject	Antibody7	Antibody8	2.12394079343195	Antibody7	Singlet	Antibody7
2482	8792	SeuratProject	Antibody7	Antibody8	1.53114030061296	Antibody7	Singlet	Antibody7
4742	14750	SeuratProject	Antibody8	Antibody6	2.77241800016798	Antibody8	Singlet	Antibody8
2784	6583	SeuratProject	Antibody8	Antibody6	0.835360134188008	Antibody8	Singlet	Antibody8
3639	14509	SeuratProject	Antibody7	Antibody8	1.97801291234507	Antibody7	Singlet	Antibody7
